2026-05-29 13:34:59.250 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:34:59.250 INFO  [WebSocketWorker-37] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:34:59.289 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=80 (~80%, raw=204), trigger 180ms; ch4=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[3,4],"brightness":[204,204]}
2026-05-29 13:34:59.290 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On cam=3 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:34:59.572 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=0, off; ch4=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[3,4],"brightness":null}
2026-05-29 13:34:59.573 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3
2026-05-29 13:34:59.765 INFO  [WebSocketWorker-38] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:34:59.765 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:34:59.765 INFO  [WebSocketWorker-38] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:34:59.811 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1 -> {"success":true,"message":"Channels [1, 2] -> Off (hold-seq-off), brightness [0, 0].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:34:59.811 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1
2026-05-29 13:34:59.827 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=0, off; ch2=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:34:59.827 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3
2026-05-29 13:35:00.187 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=80 (~80%, raw=204), trigger 180ms; ch4=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[3,4],"brightness":[204,204]}
2026-05-29 13:35:00.187 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On cam=2 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:00.273 INFO  [WebSocketWorker-39] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:00.273 INFO  [WebSocketWorker-39] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:00.273 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:00.732 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On port=COM1 -> {"success":true,"message":"Channels [1, 2] -> On (hold-assembled+trigger-miss+seq-fallback), brightness [204, 204].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:00.732 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On cam=2 frame=-1 phase=preview port=COM1 brightness=[204, 204]
2026-05-29 13:35:00.933 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=80 (~80%, raw=204), trigger 180ms; ch2=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:00.933 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On cam=2 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:01.400 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1 -> {"success":true,"message":"Channels [1, 2] -> Off (hold-seq-off), brightness [0, 0].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:35:01.400 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1
2026-05-29 13:35:01.415 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=0, off; ch4=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[3,4],"brightness":null}
2026-05-29 13:35:01.416 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3
2026-05-29 13:35:01.427 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=0, off; ch2=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:35:01.427 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3
2026-05-29 13:35:02.200 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=80 (~80%, raw=204), trigger 180ms; ch2=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:02.200 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On cam=0 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:02.682 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On port=COM1 -> {"success":true,"message":"Channels [1, 2] -> On (hold-assembled+trigger-miss+seq-fallback), brightness [204, 204].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:02.682 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On cam=0 frame=-1 phase=preview port=COM1 brightness=[204, 204]
2026-05-29 13:35:02.885 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=80 (~80%, raw=204), trigger 180ms; ch4=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[3,4],"brightness":[204,204]}
2026-05-29 13:35:02.885 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On cam=0 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:03.619 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1 -> {"success":true,"message":"Channels [1, 2] -> Off (hold-seq-off), brightness [0, 0].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:35:03.620 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1
2026-05-29 13:35:03.635 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=0, off; ch2=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:35:03.636 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3
2026-05-29 13:35:03.650 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=0, off; ch4=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[3,4],"brightness":null}
2026-05-29 13:35:03.650 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3
2026-05-29 13:35:04.010 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=80 (~80%, raw=204), trigger 180ms; ch2=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:04.010 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On cam=1 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:04.218 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=80 (~80%, raw=204), trigger 180ms; ch4=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[3,4],"brightness":[204,204]}
2026-05-29 13:35:04.218 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On cam=1 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:04.435 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On port=COM1 -> {"success":true,"message":"Channels [1, 2] -> On (hold-assembled+trigger-miss+seq-fallback), brightness [204, 204].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:04.435 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On cam=1 frame=-1 phase=preview port=COM1 brightness=[204, 204]
2026-05-29 13:35:04.714 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=0, off; ch4=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[3,4],"brightness":null}
2026-05-29 13:35:04.715 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3
2026-05-29 13:35:04.730 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=0, off; ch2=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:35:04.730 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3
2026-05-29 13:35:04.763 INFO  [WebSocketWorker-40] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:04.763 INFO  [WebSocketWorker-40] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:04.763 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:04.941 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1 -> {"success":true,"message":"Channels [1, 2] -> Off (hold-seq-off), brightness [0, 0].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:35:04.941 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1
2026-05-29 13:35:05.294 INFO  [WebSocketWorker-41] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:05.294 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:05.294 INFO  [WebSocketWorker-41] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:05.803 INFO  [WebSocketWorker-42] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:05.803 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:05.803 INFO  [WebSocketWorker-42] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:05.820 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On port=COM1 -> {"success":true,"message":"Channels [1, 2] -> On (hold-assembled+trigger-miss+seq-fallback), brightness [204, 204].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:05.821 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On cam=3 frame=-1 phase=preview port=COM1 brightness=[204, 204]
2026-05-29 13:35:06.005 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=80 (~80%, raw=204), trigger 180ms; ch2=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:06.005 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On cam=3 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:06.204 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=80 (~80%, raw=204), trigger 180ms; ch4=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[3,4],"brightness":[204,204]}
2026-05-29 13:35:06.204 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On cam=3 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:06.311 INFO  [WebSocketWorker-43] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:06.311 INFO  [WebSocketWorker-43] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:06.311 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:06.474 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=0, off; ch4=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[3,4],"brightness":null}
2026-05-29 13:35:06.475 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3
2026-05-29 13:35:06.815 INFO  [WebSocketWorker-44] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:06.815 INFO  [WebSocketWorker-44] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:06.815 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:06.830 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1 -> {"success":true,"message":"Channels [1, 2] -> Off (hold-seq-off), brightness [0, 0].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:35:06.831 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1
2026-05-29 13:35:06.845 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=0, off; ch2=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:35:06.846 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3
2026-05-29 13:35:07.196 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=80 (~80%, raw=204), trigger 180ms; ch2=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:07.196 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On cam=2 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:07.326 INFO  [WebSocketWorker-33] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:07.326 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:07.326 INFO  [WebSocketWorker-33] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:07.647 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On port=COM1 -> {"success":true,"message":"Channels [1, 2] -> On (hold-assembled+trigger-miss+seq-fallback), brightness [204, 204].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:07.647 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On cam=2 frame=-1 phase=preview port=COM1 brightness=[204, 204]
2026-05-29 13:35:07.839 INFO  [WebSocketWorker-34] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:07.839 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:07.839 INFO  [WebSocketWorker-34] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:07.857 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=80 (~80%, raw=204), trigger 180ms; ch4=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[3,4],"brightness":[204,204]}
2026-05-29 13:35:07.858 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On cam=2 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:08.144 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=0, off; ch4=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[3,4],"brightness":null}
2026-05-29 13:35:08.145 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3
2026-05-29 13:35:08.150 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=0, off; ch2=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:35:08.150 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3
2026-05-29 13:35:08.357 INFO  [WebSocketWorker-35] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:08.357 INFO  [WebSocketWorker-35] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:08.357 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:08.414 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1 -> {"success":true,"message":"Channels [1, 2] -> Off (hold-seq-off), brightness [0, 0].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"Off","channels":[1,2],"brightness":null}
