,Состояния,,,,Неисправности,,,,Управление,,,
,RF,,,,RF,,,,RF,,,
,,BOOL,155.12,,,BOOL,205.12,,,BOOL,255.12,
,,BOOL,155.13,,,BOOL,205.13,,,BOOL,255.13,
,,BOOL,155.14,,,BOOL,205.14,,,BOOL,255.14,
,,BOOL,155.15,,,BOOL,205.15,,,BOOL,255.15,
,,CHANNEL,156,,,CHANNEL,206,,,CHANNEL,256,
,,BOOL,156.00,,,BOOL,206.00,,,BOOL,256.00,
,,BOOL,156.01,,,BOOL,206.01,,,BOOL,256.01,
,,BOOL,156.02,,,BOOL,206.02,,,BOOL,256.02,
,,BOOL,156.03,,,BOOL,206.03,,,BOOL,256.03,
,,BOOL,156.04,,,BOOL,206.04,,,BOOL,256.04,
,,BOOL,156.05,,,BOOL,206.05,,,BOOL,256.05,
,,BOOL,156.06,,,BOOL,206.06,,,BOOL,256.06,
,,BOOL,156.07,,,BOOL,206.07,,,BOOL,256.07,
,,BOOL,156.08,,,BOOL,206.08,,,BOOL,256.08,
,,BOOL,156.09,,,BOOL,206.09,,,BOOL,256.09,
,,BOOL,156.10,,,BOOL,206.10,,,BOOL,256.10,
,,BOOL,156.11,,,BOOL,206.11,,,BOOL,256.11,
,,BOOL,156.12,,,BOOL,206.12,,,BOOL,256.12,
,,BOOL,156.13,,,BOOL,206.13,,,BOOL,256.13,
,,BOOL,156.14,,,BOOL,206.14,,,BOOL,256.14,
,,BOOL,156.15,,,BOOL,206.15,,,BOOL,256.15,
,,CHANNEL,157,,,CHANNEL,207,,,CHANNEL,257,
,,BOOL,157.00,,,BOOL,207.00,,,BOOL,257.00,
,,BOOL,157.01,,,BOOL,207.01,,,BOOL,257.01,
,,BOOL,157.02,,,BOOL,207.02,,,BOOL,257.02,
,,BOOL,157.03,,,BOOL,207.03,,,BOOL,257.03,
,,BOOL,157.04,,,BOOL,207.04,,,BOOL,257.04,
,,BOOL,157.05,,,BOOL,207.05,,,BOOL,257.05,
,,BOOL,157.06,,,BOOL,207.06,,,BOOL,257.06,
,,BOOL,157.07,,,BOOL,207.07,,,BOOL,257.07,
,,BOOL,157.08,,,BOOL,207.08,,,BOOL,257.08,
,,BOOL,157.09,,,BOOL,207.09,,,BOOL,257.09,
,,BOOL,157.10,,,BOOL,207.10,,,BOOL,257.10,
,,BOOL,157.11,,,BOOL,207.11,,,BOOL,257.11,
,,BOOL,157.12,,,BOOL,207.12,,,BOOL,257.12,
,,BOOL,157.13,,,BOOL,207.13,,,BOOL,257.13,
,,BOOL,157.14,,,BOOL,207.14,,,BOOL,257.14,
,,BOOL,157.15,,,BOOL,207.15,,,BOOL,257.15,
,,CHANNEL,158,,,CHANNEL,208,,,CHANNEL,258,
,,BOOL,158.00,,,BOOL,208.00,,,BOOL,258.00,
,,BOOL,158.01,,,BOOL,208.01,,,BOOL,258.01,
,,BOOL,158.02,,,BOOL,208.02,,,BOOL,258.02,
,,BOOL,158.03,,,BOOL,208.03,,,BOOL,258.03,
,,BOOL,158.04,,,BOOL,208.04,,,BOOL,258.04,
,,BOOL,158.05,,,BOOL,208.05,,,BOOL,258.05,
,,BOOL,158.06,,,BOOL,208.06,,,BOOL,258.06,
,,BOOL,158.07,,,BOOL,208.07,,,BOOL,258.07,
,,BOOL,158.08,,,BOOL,208.08,,,BOOL,258.08,
,,BOOL,158.09,,,BOOL,208.09,,,BOOL,258.09,
,,BOOL,158.10,,,BOOL,208.10,,,BOOL,258.10,
,,BOOL,158.11,,,BOOL,208.11,,,BOOL,258.11,
,,BOOL,158.12,,,BOOL,208.12,,,BOOL,258.12,
,,BOOL,158.13,,,BOOL,208.13,,,BOOL,258.13,
,,BOOL,158.14,,,BOOL,208.14,,,BOOL,258.14,
,,BOOL,158.15,,,BOOL,208.15,,,BOOL,258.15,
,,CHANNEL,159,,,CHANNEL,209,,,CHANNEL,259,
,,BOOL,159.00,,,BOOL,209.00,,,BOOL,259.00,
,,BOOL,159.01,,,BOOL,209.01,,,BOOL,259.01,
,,BOOL,159.02,,,BOOL,209.02,,,BOOL,259.02,
,,BOOL,159.03,,,BOOL,209.03,,,BOOL,259.03,
,,BOOL,159.04,,,BOOL,209.04,,,BOOL,259.04,
,,BOOL,159.05,,,BOOL,209.05,,,BOOL,259.05,
,,BOOL,159.06,,,BOOL,209.06,,,BOOL,259.06,
,,BOOL,159.07,,,BOOL,209.07,,,BOOL,259.07,
,,BOOL,159.08,,,BOOL,209.08,,,BOOL,259.08,
,,BOOL,159.09,,,BOOL,209.09,,,BOOL,259.09,
,,BOOL,159.10,,,BOOL,209.10,,,BOOL,259.10,
,,BOOL,159.11,,,BOOL,209.11,,,BOOL,259.11,
,,BOOL,159.12,,,BOOL,209.12,,,BOOL,259.12,
,,BOOL,159.13,,,BOOL,209.13,,,BOOL,259.13,
,,BOOL,159.14,,,BOOL,209.14,,,BOOL,259.14,
,,BOOL,159.15,,,BOOL,209.15,,,BOOL,259.15,
,,CHANNEL,160,,,CHANNEL,210,,,CHANNEL,260,
,,BOOL,160.00,,,BOOL,210.00,,,BOOL,260.00,
,,BOOL,160.01,,,BOOL,210.01,,,BOOL,260.01,
,,BOOL,160.02,,,BOOL,210.02,,,BOOL,260.02,
,,BOOL,160.03,,,BOOL,210.03,,,BOOL,260.03,
,,BOOL,160.04,,,BOOL,210.04,,,BOOL,260.04,
,,BOOL,160.05,,,BOOL,210.05,,,BOOL,260.05,
,,BOOL,160.06,,,BOOL,210.06,,,BOOL,260.06,
,,BOOL,160.07,,,BOOL,210.07,,,BOOL,260.07,
,,BOOL,160.08,,,BOOL,210.08,,,BOOL,260.08,
,,BOOL,160.09,,,BOOL,210.09,,,BOOL,260.09,
,,BOOL,160.10,,,BOOL,210.10,,,BOOL,260.10,
,,BOOL,160.11,,,BOOL,210.11,,,BOOL,260.11,
,,BOOL,160.12,,,BOOL,210.12,,,BOOL,260.12,
,,BOOL,160.13,,,BOOL,210.13,,,BOOL,260.13,
,,BOOL,160.14,,,BOOL,210.14,,,BOOL,260.14,
,,BOOL,160.15,,,BOOL,210.15,,,BOOL,260.15,
,,CHANNEL,161,,,CHANNEL,211,,,CHANNEL,261,
,,BOOL,161.00,,,BOOL,211.00,,,BOOL,261.00,
,,BOOL,161.01,,,BOOL,211.01,,,BOOL,261.01,
,,BOOL,161.02,,,BOOL,211.02,,,BOOL,261.02,
,,BOOL,161.03,,,BOOL,211.03,,,BOOL,261.03,
,,BOOL,161.04,,,BOOL,211.04,,,BOOL,261.04,
,,BOOL,161.05,,,BOOL,211.05,,,BOOL,261.05,
,,BOOL,161.06,,,BOOL,211.06,,,BOOL,261.06,
,,BOOL,161.07,,,BOOL,211.07,,,BOOL,261.07,
,,BOOL,161.08,,,BOOL,211.08,,,BOOL,261.08,
,,BOOL,161.09,,,BOOL,211.09,,,BOOL,261.09,
,,BOOL,161.10,,,BOOL,211.10,,,BOOL,261.10,
,,BOOL,161.11,,,BOOL,211.11,,,BOOL,261.11,
,,BOOL,161.12,,,BOOL,211.12,,,BOOL,261.12,
,,BOOL,161.13,,,BOOL,211.13,,,BOOL,261.13,
,,BOOL,161.14,,,BOOL,211.14,,,BOOL,261.14,
,,BOOL,161.15,,,BOOL,211.15,,,BOOL,261.15,
,,CHANNEL,162,,,CHANNEL,212,,,CHANNEL,262,
,,BOOL,162.00,,,BOOL,212.00,,,BOOL,262.00,
,,BOOL,162.01,,,BOOL,212.01,,,BOOL,262.01,
,,BOOL,162.02,,,BOOL,212.02,,,BOOL,262.02,
,,BOOL,162.03,,,BOOL,212.03,,,BOOL,262.03,
,,BOOL,162.04,,,BOOL,212.04,,,BOOL,262.04,
,,BOOL,162.05,,,BOOL,212.05,,,BOOL,262.05,
,,BOOL,162.06,,,BOOL,212.06,,,BOOL,262.06,
,,BOOL,162.07,,,BOOL,212.07,,,BOOL,262.07,
,,BOOL,162.08,,,BOOL,212.08,,,BOOL,262.08,
,,BOOL,162.09,,,BOOL,212.09,,,BOOL,262.09,
,,BOOL,162.10,,,BOOL,212.10,,,BOOL,262.10,
,,BOOL,162.11,,,BOOL,212.11,,,BOOL,262.11,
,,BOOL,162.12,,,BOOL,212.12,,,BOOL,262.12,
,,BOOL,162.13,,,BOOL,212.13,,,BOOL,262.13,
,,BOOL,162.14,,,BOOL,212.14,,,BOOL,262.14,
,,BOOL,162.15,,,BOOL,212.15,,,BOOL,262.15,
,,CHANNEL,163,,,CHANNEL,213,,,CHANNEL,263,
,,BOOL,163.00,,,BOOL,213.00,,,BOOL,263.00,
,,BOOL,163.01,,,BOOL,213.01,,,BOOL,263.01,
,,BOOL,163.02,,,BOOL,213.02,,,BOOL,263.02,
,,BOOL,163.03,,,BOOL,213.03,,,BOOL,263.03,
,,BOOL,163.04,,,BOOL,213.04,,,BOOL,263.04,
,,BOOL,163.05,,,BOOL,213.05,,,BOOL,263.05,
,,BOOL,163.06,,,BOOL,213.06,,,BOOL,263.06,
,,BOOL,163.07,,,BOOL,213.07,,,BOOL,263.07,
,,BOOL,163.08,,,BOOL,213.08,,,BOOL,263.08,
,,BOOL,163.09,,,BOOL,213.09,,,BOOL,263.09,
